,OBJECTID,Traffic area,TAZ_Number,en_area name,Authority,Inside the city of Jerusalem?,Inside the Jerusalem metropolis?,sector,A total of one until 2020,Additional unit 2020_ 2025,Additional unit 2025_ 2030,Additional unit 2030_ 2035,Addendum y_d 2035_ 2040,Total addition between 2020_2040,A total of one until 2040,Gm_b average 2020,Gm_b average 2025,Gm_b average 2030,Gm_b average 2035,Gm_b average 2040,2020 population projections,Population projections 2025,Population projections 2030,2035 population projections,Population projections 2040,Total students 2020,Total students 2025,Total students 2030,Total students 2035,Total students 2040,Total employed 2020,Total employed 2025,Total employed 2030,Total employed 2035,Total employed 2040,Total Yeshiva students and include 2020,Total Yeshiva students and include 2025,Total Yeshiva students and include 2030,Total yeshiva students and include 2035,Total Yeshiva students including 2040,Higher education students 2020,Higher education students 2025,Higher education students 2030,Higher education students 2035,Higher education students 2040,Shape_Area,Shape__Length,Units per square kilometer - 2020,Units per square kilometer - 2040,Employed per square kilometer - 2020,Employed per square kilometer - 2040
261,262,11,11,Hadassa College,Jerusalem,1,1,Jewish,254.2833667,0.0,25.0,29.8,75.0,129.8,384.0833667,1.545462047,1.491715362,1.53529162,1.590963513,1.748021302,392.9852925,379.3184045,428.7814126,491.7403588,671.3859066,0.0,0.0,0.0,0.0,0.0,2420.025363,2478.450539,2781.109276,3163.181534,3221.437111,0.0,0.0,0.0,0.0,0.0,3933.0,4129.65,4336.1325,4552.939125,4780.586081,41456.9136657715,818.283677643817,6133.67817850721,9264.63966412229,58374.4699981869,77705.6665860717
262,263,701,701,IBA,Jerusalem,1,1,Jewish,0.0,200.0,300.0,500.0,0.0,1000.0,1000.0,2.214468164,2.155087651,2.607797098,2.587479517,2.531679304,0.0,431.0175302,1303.898549,2587.479517,2531.679304,0.0,43.10175302,130.3898549,258.7479517,253.1679304,0.0,1140.350441,2278.568399,3429.142555,4556.439051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51145.8425292969,1117.53096042403,0.0,19551.9313114686,0.0,89087.183350045
263,264,809,809,shopping mall,Jerusalem,1,1,Jewish,646.3133641,24.825,24.825,24.825,24.825,99.3,745.6133641,1.5,1.5,1.7,1.7,2.0,969.4700461,1006.707546,1183.137719,1225.340219,1491.226728,0.0,0.0,0.0,0.0,0.0,797.9167081,787.7192907,777.6034558,767.4468296,757.2902035,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,37069.9135894775,795.675732647959,17434.9843718939,20113.7065588317,21524.6444039862,20428.7016119444
264,265,610,610,New Prime Minister's Office,Jerusalem,1,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.9621522,1325.0,1987.5,2650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60521.3605194092,1137.32852779431,0.0,0.0,0.0,43786.1934572695
265,266,703,703,The nation's buildings,Jerusalem,1,1,Jewish,0.0,0.0,0.0,200.0,0.0,200.0,200.0,1.8,1.8,1.8,1.8,1.8,0.0,0.0,0.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,873.5909277,1977.67903,3073.590928,4173.590928,5273.590928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85131.7332763672,1236.35490278421,0.0,2349.30022334598,10261.6368077932,61946.2417249287
266,267,602,602,Kiryat Ben Gurion,Jerusalem,1,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,3136.827582,3520.790554,3906.185832,4291.581109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94925.6703186035,1728.6301544677,0.0,0.0,28970.0350892445,45209.911024025
267,268,609,609,Kiryat Government Ministry of Foreign Affairs,Jerusalem,1,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.669157167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4620.0,5269.870338,5914.928131,6562.392197,7209.856263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154816.941482544,1693.43670755011,0.0,0.0,29841.6953322962,46570.2021623579
268,269,408,408,Palace Hotel,Jerusalem,1,1,Jewish,219.0,0.0,0.0,6.6,0.0,6.6,225.6,1.596091793,1.596091793,1.596091793,1.596091793,1.596091793,349.5441027,349.5441027,349.5441027,360.0783085,360.0783085,0.0,0.0,0.0,0.0,0.0,1064.262892,1080.824797,1098.710425,1347.51995,1362.416726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40741.4989013672,847.314627494278,5375.35451334734,5537.3514986811,26122.3303191794,33440.5155121644
269,270,407,407,St. Rosary Monastery,Jerusalem,1,1,Jewish,350.0,5.3,5.3,5.3,5.3,21.2,371.2,1.596091793,1.596091793,1.596091793,1.596091793,1.596091793,558.6321275,567.091414,575.5507005,584.009987,592.4692736,0.0,0.0,0.0,0.0,0.0,571.7910999,580.9042335,590.7414268,599.619179,607.7472562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51035.6529693604,1018.96984976603,6857.95085663203,7273.34673709089,11203.7578953537,11908.288046493
270,271,3912,3912,South German Colony,Jerusalem,1,1,Jewish,411.6970706,29.5,29.5,29.5,29.5,118.0,529.6970706,2.530332675,2.402654871,2.276700077,2.167149185,2.07234656,1041.73055,1060.044291,1071.636057,1084.001674,1097.715902,936.0,956.597777,975.3715195,992.553245,1008.337222,577.9529408,587.3531606,596.9248066,605.9159557,614.3742406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112920.14213562,1595.44198510776,3645.91349969734,4690.89978618535,5118.24489297811,5440.78522202106
271,272,3913,3913,North German Colony,Jerusalem,1,1,Jewish,238.068427,39.5,39.5,39.5,39.5,158.0,396.068427,2.464721735,2.326744016,2.226995184,2.131836155,2.052409006,586.7724264,645.8306766,706.1098599,760.1454644,812.8944064,1300.0,1346.070327,1382.866878,1412.933757,1437.962457,561.7315305,744.8698273,760.7883552,775.2606714,788.6000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193606.520965576,2207.49866996862,1229.65087029444,2045.73908474096,2901.40811217757,4073.20993408179
272,273,3803,3803,Katmon Mizrah,Jerusalem,1,1,Jewish,487.9257479,16.0,16.0,16.0,25.0,73.0,560.9257479,2.227432093,2.201259221,2.168010984,2.124663343,2.085741657,1086.82147,1109.271199,1127.204732,1138.661791,1169.946199,1122.807106,1136.052863,1148.770823,1160.991915,1171.66413,483.7581215,486.2043159,488.6021289,490.9543957,515.1425686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88084.3371887207,1209.13474103728,5539.3020311275,6368.05322946594,5491.98798491891,5848.28795948486
273,274,3802,3802,Katmon North,Jerusalem,1,1,Jewish,1175.1625,22.5,14.5,14.5,14.5,66.0,1241.1625,2.167962655,2.140525549,2.104314287,2.056853967,2.002752989,2547.708413,2563.627181,2550.770867,2523.065629,2485.741907,617.4650344,623.9774856,626.2478615,628.4805599,630.676511,409.9313879,412.2608625,413.5854803,414.9066444,519.2702246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180976.26751709,2209.00696570312,6493.46191145769,6858.15061294042,2265.11129621617,2869.27248375793
274,275,3801,3801,The Palmach - a commercial center,Jerusalem,1,1,Jewish,911.2103831,35.0,28.4,17.0,17.0,97.4,1008.610383,1.768877479,1.715772399,1.676602962,1.624672693,1.572804215,1611.819525,1623.481659,1634.034655,1611.042312,1586.346661,402.9548813,406.4535214,409.6194202,402.7217173,395.3130222,301.734911,304.7506197,307.2276271,307.9043376,349.8312517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100616.080230713,1696.14482921175,9056.30969732266,10024.3458171622,2998.87364234545,3476.89207229934
275,276,3809,3809,Resco North Housing,Jerusalem,1,1,Jewish,968.3333333,36.66666667,24.66666667,24.66666667,24.66666667,110.6666667,1079.0,1.88676378,1.84469162,1.804006942,1.762956341,1.721320499,1827.01626,1853.915078,1857.525815,1858.743636,1857.304818,0.0,0.0,0.0,0.0,0.0,161.7697866,164.5931199,166.4924533,168.3917866,170.0285165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112537.44380188,2310.98685883359,8604.5435242401,9587.91992734045,1437.47521833527,1510.86172527014
276,277,3808,3808,Rasko South Housing,Jerusalem,1,1,Jewish,1092.633333,36.71666667,36.71666667,58.96666667,36.71666667,169.1166667,1261.75,2.20178326,2.15891706,2.117391824,2.070535388,2.020635445,2405.741783,2438.172982,2469.020026,2536.474868,2549.536772,128.0,130.3546598,132.6410332,137.356829,139.4800933,354.7466727,357.7896998,360.8264674,365.799182,375.0490448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138721.314666748,2496.68075965409,7876.46322142236,9095.57412306189,2557.26146736868,2703.61512721376
277,278,3807,3807,Rose Hill,Jerusalem,1,1,Jewish,560.2763081,17.93333333,17.93333333,17.93333333,17.93333333,71.73333333,632.0096414,2.280645972,2.231282391,2.18267034,2.12816829,2.07065179,1277.791905,1290.148991,1301.183589,1306.857726,1308.671895,664.0,679.9940591,695.744482,711.2567933,726.5363523,855.7815345,858.6285233,861.4531787,864.2560073,907.124535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154512.333816528,2233.2833957701,3626.09439816815,4090.35075575561,5538.5969091385,5870.88753754209
278,279,3805,3805,Givat Oranim,Jerusalem,1,1,Jewish,468.4777778,29.51666667,17.51666667,17.51666667,17.51666667,82.06666667,550.5444444,2.287000993,2.244403772,2.201895495,2.153043234,2.099911798,1071.409143,1117.70061,1135.101593,1147.63185,1156.094774,257.0352658,269.3924616,275.0058093,280.4657893,285.7786024,354.6689683,358.0744946,359.9378348,361.7871163,376.0272371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112304.539138794,1791.12974239023,4171.49459311722,4902.24570281703,3158.10002890155,3348.28173450121
279,280,3806,3806,Guardians - San Simon,Jerusalem,1,1,Jewish,398.1402636,6.0,208.0,6.0,6.0,226.0,624.1402636,3.454063164,3.509312769,3.544269103,3.530505665,3.484578684,1375.201619,1418.254588,2169.589823,2182.347702,2174.865859,378.6213235,399.3327745,541.1669325,530.0169576,500.3039079,159.9990317,162.3595814,191.3770459,190.8169649,249.8908597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51433.6708526611,983.995774596096,7740.84868918899,12134.8574436372,3110.78383182759,4858.5071910548
280,281,3708,3708,Guardians - Hurkaniya,Jerusalem,1,1,Jewish,503.521726,34.8,30.0,30.0,30.0,124.8,628.321726,3.411812373,3.396220418,3.336467739,3.240212568,3.123245353,1717.921655,1828.259237,1896.187104,1938.689577,1962.402911,734.0,734.0,734.0,734.0,734.0,235.2083914,237.8879914,240.1979914,242.5079914,257.1774636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97867.9301147461,1333.54138478693,5144.91034406921,6420.09824120444,2403.32447129747,2627.80119389947
281,282,3707,3707,Gonen e,Jerusalem,1,1,Jewish,551.9039638,53.4,62.8,44.6,89.6,250.4,802.3039638,3.446686363,3.476500832,3.47024473,3.447113269,3.351695985,1902.239866,2104.339734,2318.48426,2456.771291,2689.078974,314.6621341,361.1013234,356.6232465,370.7747574,391.2739935,234.9130325,243.2817582,247.7068678,252.4382897,268.5060191,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,130283.559280396,1746.01155592606,4236.17505423072,6158.13666921155,1803.09038068588,2060.9355515236
282,283,3907,3907,Southwest valley,Jerusalem,1,1,Jewish,615.9142857,12.6,77.8,140.4,107.8,338.6,954.5142857,3.092850085,3.181320688,3.267385265,3.272683407,3.15445237,1904.930551,1999.5055,2307.80089,2771.027793,3010.969851,1132.130216,1155.290647,1161.780901,1161.387388,1163.504978,423.6334156,430.2403241,443.9075589,463.8403505,478.0646834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97347.756942749,1240.55647474784,6326.94892047923,9805.20060941268,4351.75322888171,4910.89572491284
283,284,3906,3906,Southeast Valley,Jerusalem,1,1,Jewish,657.0,31.7,51.7,51.7,87.9,223.0,880.0,2.993675496,2.960355136,2.884314392,2.80650312,2.727764648,1966.844801,2038.796582,2135.546376,2223.031121,2400.43289,485.8189965,514.2788777,519.8446053,524.6544137,524.9424855,521.6914017,536.3195431,547.590312,558.2090524,572.4678507,0.0,0.0,0.0,0.0,0.0,1213.675,1304.700625,1402.553172,1507.74466,1620.825509,101670.10105896,1258.33312364469,6462.07678714705,8655.44531611782,5131.21749920819,5630.64111019244
284,285,3001,3001,Talfiot-Hakim Yisrael Mall,Jerusalem,1,1,Jewish,304.8,0.0,0.0,178.9898773,316.484816,495.4746933,800.2746933,3.2,3.7,3.7,3.7,3.7,975.36,1127.76,1127.76,1790.022546,2961.016365,270.9333333,270.9333333,270.9333333,403.0828416,666.77087,3519.250752,3519.250752,3519.250752,3545.146678,3582.206865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155201.573104858,1626.58429710318,1963.89761973655,5156.35684155928,22675.3549052128,23080.995851632
285,286,3006,3006,Talfiot-Hadar Mall,Jerusalem,1,1,Jewish,0.0,0.0,0.0,241.1716667,204.2575001,445.4291668,445.4291668,3.7,3.7,3.7,3.7,3.7,0.0,0.0,0.0,892.3351668,1648.087917,0.0,0.0,0.0,200.9388069,371.1215606,3656.879718,3656.879718,3656.879718,3693.869327,7186.697598,34.0,34.0,34.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,149849.933334351,1749.47524608832,0.0,2972.50160135969,24403.612578463,47959.2979328511
286,287,3706,3706,Gunen c,Jerusalem,1,1,Jewish,533.3333333,140.5,89.6,105.0,144.6,479.7,1013.033333,2.76950507,2.63358092,2.5678459,2.51195972,2.524758301,1477.069371,1774.59461,1960.379155,2181.469553,2557.664317,234.9244242,294.7818909,301.0750473,326.5979461,377.9933255,203.7349008,220.0403353,227.5164079,237.941007,248.7427002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138179.870071411,1712.36834701603,3859.70353731245,7331.2656356998,1474.4180950142,1800.13702481736
287,288,3704,3704,"Gonen b, d",Jerusalem,1,1,Jewish,413.8666667,51.2,123.4,64.1,70.1,308.8,722.6666667,2.747245945,2.718245706,2.686490034,2.648309907,2.596391191,1136.993522,1264.16547,1580.909836,1728.198768,1876.325367,1475.312941,1549.248312,1560.367296,1583.359721,1600.977648,581.5929725,592.3127815,602.8338217,609.8771606,635.1011166,62.0,62.0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,161950.632568359,1898.55078156117,2555.51126992546,4462.26516833741,3591.17444172075,3921.5723120558
288,289,3002,3002,Talfiot-Haroshet St,Jerusalem,1,1,Jewish,400.0,152.0,0.0,60.55008,90.82512,303.3752,703.3752,3.7,3.7,3.7,3.7,3.7,1480.0,2042.4,2042.4,2266.435296,2602.48824,0.0,459.9139812,459.9139812,510.3629456,586.0363922,2486.706576,2540.569358,2540.569358,2549.856203,4627.261478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137849.832672119,1880.28594602281,2901.70827375188,5102.4740934797,18039.242614931,33567.4072888149
289,290,3005,3005,Talfiot-Hasdana St,Jerusalem,1,1,Jewish,0.0,0.0,0.0,74.2285805,111.3428708,185.5714513,185.5714513,3.7,3.7,3.7,3.7,3.7,0.0,0.0,0.0,274.6457479,686.6143696,0.0,0.0,0.0,61.84558329,154.6139582,1895.078555,1895.078555,1895.078555,1906.463335,6271.218032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115897.197174072,1645.28329911456,0.0,1601.17289999067,16351.3751946363,54110.1785453959
290,291,3106,3106,Talpiot - housing estates,Jerusalem,1,1,Jewish,474.8475142,0.0,0.0,123.05,169.1397333,292.1897333,767.0372475,2.693616306,2.693616306,2.693616306,2.693616306,2.693616306,1279.057007,1279.057007,1279.057007,1610.506494,2066.104037,94.27692864,235.5465393,235.5465393,296.5850849,380.4862903,60.17707818,70.9348378,70.68677958,85.08748653,105.1951855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55204.4956207275,1040.34824008839,8601.60950409462,13894.4707106789,1090.07568139805,1905.5546892906
291,292,3108,3108,Talpiot - schools,Jerusalem,1,1,Jewish,326.1507813,0.0,0.0,306.1,22.38982912,328.4898291,654.6406104,2.692425057,2.692425057,2.692425057,2.692425057,2.692425057,878.1365359,878.1365359,878.1365359,1702.287846,1762.570783,829.5023906,829.5023906,829.5023906,853.8753928,884.1135906,437.6794101,444.3498913,451.3704146,490.8156475,506.7572581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80054.6229553223,1653.43586223739,4074.1030219082,8177.42419154667,5467.25965275316,6330.14358687088
292,293,5304,5304,Givat Shaul - Orphanage,Jerusalem,1,1,Ultra Orthodox,444.8327586,15.6,13.65,13.65,13.65,56.55,501.3827586,4.536059271,4.670160786,4.814893499,4.962208527,5.11713326,2017.787759,2150.295014,2282.657993,2420.231654,2565.64239,2780.688315,2817.301988,2840.713826,2863.175096,2884.742539,383.3136939,393.5344516,402.8244572,411.7755654,420.4598869,455.7735701,467.2360641,478.5912783,488.5901421,495.3499665,0.0,0.0,0.0,0.0,0.0,65157.5744628906,1247.63161141759,6827.03066016288,7694.92668708154,5882.87236073083,6452.97020900411
293,294,5501,5501,Kfar Shaul,Jerusalem,1,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,975.0,975.0,975.0,975.0,476.2344096,483.6493015,491.64319,498.9646953,505.6511721,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,103042.988769531,1215.49816899917,0.0,0.0,4621.70609846303,4907.18658433863
294,295,5506,5506,Har Nof,Jerusalem,1,1,Ultra Orthodox,1276.442623,107.1,0.0,0.0,0.0,107.1,1383.542623,4.775658813,4.552497947,4.503800828,4.478866335,4.452893484,6095.854461,6298.574951,6231.200411,6196.702477,6160.76793,2297.129441,2594.129201,2594.129201,2594.129201,2594.129201,855.9522451,909.5371588,914.8730662,916.3109113,920.2401659,1721.17717,1687.635793,1615.419551,1682.728681,1682.211717,0.0,0.0,0.0,0.0,0.0,356057.256965637,3738.5959448206,3584.9364056725,3885.73072429619,2403.97359793907,2584.5286057147
295,296,5405,5405,Givat Shaul - Lams_,Jerusalem,1,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.209154,3403.479436,3470.808606,3503.166163,3532.717198,56.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,140020.748542786,1946.34508738363,0.0,0.0,21212.6358765494,25229.955094266
296,297,5401,5401,Givat Shaul - Ministry of Education,Jerusalem,1,1,Jewish,0.0,0.0,0.0,13.8,0.0,13.8,13.8,0.0,0.0,0.0,3.437704253,3.493592233,0.0,0.0,0.0,47.4403187,48.21157282,0.0,0.0,0.0,0.0,0.0,3554.928356,3594.141993,5422.892295,7491.814969,8385.150897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192278.912918091,2413.19120331006,0.0,71.7707406941638,18488.3942916526,43609.3109210161
297,298,5404,5404,Givat Shaul - Center Sapir,Jerusalem,1,1,Jewish,0.0,54.0,0.0,24.0,0.0,78.0,78.0,0.0,3.459091168,3.60828607,3.71086251,3.803928994,0.0,186.7909231,194.8474478,289.4472758,296.7064615,211.0,211.0,211.0,211.0,211.0,2986.957237,3827.844944,4302.567373,4649.028892,5517.461919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167758.863601685,1702.80465210802,0.0,464.953078039429,17805.0636066064,32889.2423359537
298,299,5403,5403,Givat Shaul - the court,Jerusalem,1,1,Jewish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,140.0,140.0,140.0,4122.904393,4168.379475,4270.725509,6865.307857,7392.315613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172300.597702026,1632.74539297505,0.0,0.0,23928.5553734995,42903.5981975184
299,300,5402,5402,Angel Bakery,Jerusalem,1,1,Jewish,0.0,0.0,0.0,0.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,3.426900319,0.0,0.0,0.0,0.0,226.175421,144.0,144.0,144.0,144.0,144.0,1224.432786,1237.853425,1252.322023,1647.431873,2053.221767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116598.163726807,1406.46510266914,0.0,566.046650225472,10501.304196084,17609.3833845511
300,301,4901,4901,Beit Al-Hakram - St. Ha'Hadnadzim,Jerusalem,1,1,Jewish,1064.038244,41.6,34.2,34.2,34.2,144.2,1208.238244,3.2,3.2,3.2,3.0,2.8,3404.922382,3538.042382,3647.482382,3522.114733,3383.067085,0.0,0.0,0.0,0.0,0.0,136.2000515,140.0049999,143.2540776,146.3561821,149.4442225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140258.444580078,1514.40336688339,7586.2686712778,8614.37076118563,971.064893153288,1065.49179942372
301,302,4902,4902,Beit Hakerem - Hapoalim neighborhood,Jerusalem,1,1,Jewish,624.2794571,47.6,40.2,40.2,40.0,168.0,792.2794571,3.2,3.2,3.2,3.0,2.8,1997.694263,2150.014263,2278.654263,2256.838371,2218.38248,396.2304841,433.7798384,435.917042,454.9723225,524.385639,273.3042887,281.0676934,284.8718897,290.2563713,300.1276812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246946.147506714,2264.57620665926,2527.99836483793,3208.30863368079,1106.73639357978,1215.35680645449
302,303,4903,4903,Ramat Beit HaKerem,Jerusalem,1,1,Jewish,1304.608956,0.0,0.0,0.0,0.0,0.0,1304.608956,2.963180301,2.938416801,2.904606719,2.866470232,2.832556097,3865.79156,3833.484876,3789.37594,3739.622738,3695.378054,186.9030466,260.8060932,334.7091398,408.6121864,569.0611393,330.7740886,328.0713106,330.8914021,331.6482741,343.8345235,0.0,0.0,0.0,0.0,0.0,1727.0,1899.7,2089.67,2298.637,2528.5007,254285.175003052,2001.40333579154,5130.49553905116,5130.49553905116,1300.79973634338,1352.16110611196
303,304,4904,4904,Beit HaKerem - Behs Ziv_,Jerusalem,1,1,Jewish,526.6616893,0.0,0.0,0.0,0.0,0.0,526.6616893,2.625599608,2.603657293,2.573699029,2.539907246,2.509856783,1382.802725,1371.246548,1355.468678,1337.671841,1321.845414,1024.0,1024.0,1024.0,1024.0,1024.0,582.883399,591.578992,600.8540062,609.2484967,616.9276978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160054.741134644,1783.94044204887,3290.50976913551,3290.50976913551,3641.77527555812,3854.47937016136
304,305,4001,4001,House and Garden - Psega St,Jerusalem,1,1,Ultra Orthodox,597.9204082,63.9,22.8,47.4,22.8,156.9,754.8204082,4.2,4.2,4.2,4.2,4.2,2511.265714,2779.645714,2875.405714,3074.485714,3170.245714,514.7924936,530.6940086,536.3677886,548.1632786,553.8370586,300.0504757,309.844896,314.0313761,321.9972614,326.3654202,1829.757148,1839.784506,1848.872437,1860.518417,1853.951593,0.0,0.0,0.0,0.0,0.0,83636.1025848389,1392.25655273412,7149.07067308022,9025.05478939941,3587.5712333156,3902.20742135779
305,306,4011,4011,Home and Garden - institutes,Jerusalem,1,1,Ultra Orthodox,716.5591837,36.0,17.2,13.2,13.2,79.6,796.1591837,4.5,4.5,4.2,4.2,4.2,3224.516327,3386.516327,3232.988571,3288.428571,3343.868571,1233.052592,1242.651092,1233.554573,1236.839393,1240.124213,1560.694961,1582.546742,1636.935322,1653.716322,1669.1561,227.8279318,230.9036645,245.384152,265.7292797,263.2847048,0.0,0.0,0.0,0.0,0.0,95207.562828064,1599.54936830081,7526.28428262615,8362.35231793287,16392.5523838739,17531.759562151
306,307,4401,4401,Ramat Dania,Jerusalem,1,1,Jewish,667.8,0.0,0.0,0.0,0.0,0.0,667.8,2.561646314,2.554794684,2.538907198,2.510823371,2.479056827,1710.667408,1706.09189,1695.482227,1676.727847,1655.514149,234.1018256,252.1014026,236.2285991,229.4513752,217.4254487,159.8410931,165.5459524,165.3687472,166.2198813,165.8345426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283462.455154419,2577.16244824352,2355.86755091149,2355.86755091149,563.888057107686,585.031772583992
307,308,4407,4407,Malha East,Jerusalem,1,1,Jewish,271.7218038,0.0,0.0,36.0,0.0,36.0,307.7218038,3.846625383,3.83680232,3.828261765,3.669041627,3.613997253,1045.211988,1042.542847,1040.222192,1129.044107,1112.105753,261.3029969,260.5022548,259.8060582,286.4526329,281.3711266,295.4243635,300.1899475,303.0620117,314.9637166,316.6943387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118725.33241272,1564.20589177105,2288.65902733736,2591.87990925374,2488.30100111263,2667.45379662606
308,309,4406,4406,Western salt,Jerusalem,1,1,Jewish,820.5781962,200.0,200.0,4.5,0.0,404.5,1225.078196,3.635592615,3.513667536,3.531424153,3.521221547,3.478324295,2983.28803,3585.972476,4310.379322,4313.771741,4261.219254,867.9500767,1175.617298,1175.617298,1175.617298,1175.617298,344.7219012,376.4244438,391.5441835,391.6413333,392.2723147,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,444084.490730286,4199.74510000417,1847.79746496118,2758.6601684409,776.252961757601,883.328111853035
309,310,3502,3502,Gila - Center,Jerusalem,1,1,Jewish,570.901715,44.4,0.0,67.5,0.0,111.9,682.801715,3.331170464,3.278041674,3.249255674,3.174146456,3.090134739,1901.770931,2016.984664,1999.272589,2167.312644,2109.949299,461.9587232,505.9298761,505.9298761,546.2505538,546.2505538,637.1431211,644.5926101,644.5926101,653.4861723,674.7041804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107324.01688385,1319.56814290334,5319.42179929633,6362.05888323163,5936.63133005485,6286.609465337
310,311,3503,3503,Gila - South,Jerusalem,1,1,Jewish,716.5104857,0.0,400.0,600.0,790.0,1790.0,2506.510486,2.791305975,2.826146404,2.878259105,2.911196724,2.944820868,2000.0,2024.963533,3213.606472,4997.099702,7381.224384,384.2214287,420.8150938,651.314537,1037.560031,1525.354657,137.6620112,141.0164305,192.9455461,274.5513831,410.3983999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412090.290008545,2796.995346881,1738.7220788074,6082.43034784446,334.05788619078,995.894370361141
